sign,stock,fire_date,score,corr_mode,q,r_k3,mfe_03,mae_03,baseline_r,cut_θ-1,cut_θ-2,cut_θ-3,policy_r_θ-1,policy_r_θ-2,policy_r_θ-3
rev_nlo,6981.T,2022-10-11,0.578669,high,Q3,0.022121,0.040141,-0.005713,0.079842,0,0,0,0.079842,0.079842,0.079842
rev_nlo,6981.T,2023-01-12,0.586799,high,Q3,0.058416,0.068458,-0.003253,0.092786,0,0,0,0.092786,0.092786,0.092786
rev_nlo,6981.T,2023-07-20,0.445295,high,Q2,0.003672,0.017870,0.000612,0.011995,0,0,0,0.011995,0.011995,0.011995
rev_nlo,6981.T,2023-11-07,0.507669,high,Q3,0.007266,0.029412,0.004498,0.024740,0,0,0,0.024740,0.024740,0.024740
div_gap,6981.T,2024-05-17,0.184300,high,Q3,0.050502,0.058948,0.026395,0.148032,0,0,0,0.148032,0.148032,0.148032
div_gap,6981.T,2024-06-12,0.187168,mid,Q3,0.052130,0.065162,0.009854,0.105532,0,0,0,0.105532,0.105532,0.105532
rev_nlo,6981.T,2024-04-26,0.386139,high,Q1,-0.006783,0.006956,-0.026957,0.123222,0,0,0,0.123222,0.123222,0.123222
rev_nlo,6981.T,2024-08-13,0.754869,high,Q4,-0.002542,0.050848,-0.020170,-0.023835,0,0,0,-0.023835,-0.023835,-0.023835
rev_nlo,6981.T,2024-09-17,0.604953,high,Q3,0.044320,0.055494,-0.007263,-0.019592,0,0,0,-0.019592,-0.019592,-0.019592
rev_nlo,6981.T,2024-10-09,0.497588,high,Q3,-0.036732,-0.006866,-0.042568,-0.140062,1,1,1,-0.036560,-0.036560,-0.036560
div_gap,6981.T,2026-02-20,0.324347,mid,Q4,0.081053,0.137368,0.043684,0.152750,0,0,0,0.152750,0.152750,0.152750
rev_nlo,6981.T,2025-11-27,0.714938,high,Q4,0.041143,0.041143,0.002513,-0.015389,0,0,0,-0.015389,-0.015389,-0.015389
div_gap,6988.T,2022-10-03,0.097409,high,Q1,0.002454,0.020859,-0.011043,0.036810,0,0,0,0.036810,0.036810,0.036810
rev_nlo,6988.T,2022-06-27,0.506448,high,Q3,-0.060175,-0.014223,-0.062363,-0.040481,1,1,1,-0.052516,-0.052516,-0.052516
rev_nlo,6988.T,2022-09-14,0.279576,high,Q1,-0.072607,-0.023102,-0.074807,-0.137210,1,1,1,-0.078108,-0.078108,-0.078108
rev_nlo,6988.T,2022-10-11,0.637068,high,Q4,0.014084,0.021767,-0.007682,0.076825,0,0,0,0.076825,0.076825,0.076825
rev_nlo,6988.T,2023-01-12,0.542961,high,Q3,0.037468,0.038760,-0.031008,0.109272,0,0,0,0.109272,0.109272,0.109272
rev_nlo,6988.T,2023-07-20,0.560049,high,Q3,0.020307,0.036652,0.015849,0.006439,0,0,0,0.006439,0.006439,0.006439
rev_nlo,6988.T,2023-10-12,0.413999,high,Q2,-0.019856,-0.012055,-0.029885,0.032824,1,0,0,-0.037585,0.032824,0.032824
rev_nlo,6988.T,2024-04-26,0.334140,high,Q1,-0.016086,0.005362,-0.029108,-0.025661,1,0,0,-0.008426,-0.025661,-0.025661
rev_nlo,6988.T,2024-08-13,0.780858,high,Q4,-0.020364,0.016031,-0.049827,0.084245,1,1,0,0.005633,0.005633,0.084245
rev_nlo,6988.T,2024-09-17,0.525996,high,Q3,0.041738,0.063458,0.014906,0.048977,0,0,0,0.048977,0.048977,0.048977
rev_nlo,6988.T,2024-10-09,0.588528,high,Q3,-0.003393,0.009581,-0.029741,-0.025948,0,0,0,-0.025948,-0.025948,-0.025948
rev_nlo,6988.T,2025-11-27,0.383894,mid,Q2,-0.022448,0.010702,-0.025320,-0.119029,1,1,0,-0.026364,-0.026364,-0.119029
div_gap,7004.T,2022-05-12,0.512332,low,Q4,-0.005096,0.022930,-0.008917,0.109030,0,0,0,0.109030,0.109030,0.109030
div_gap,7004.T,2022-08-02,0.323057,low,Q4,0.009662,0.042271,-0.016908,0.025362,0,0,0,0.025362,0.025362,0.025362
div_gap,7004.T,2022-11-04,0.151576,high,Q2,0.006787,0.074661,-0.002263,-0.084842,0,0,0,-0.084842,-0.084842,-0.084842
div_gap,7004.T,2022-12-19,0.405730,low,Q4,-0.060046,-0.038106,-0.072748,0.024249,1,1,1,-0.057737,-0.057737,-0.057737
rev_nlo,7004.T,2022-06-27,0.548183,mid,Q4,-0.018779,0.042253,-0.029343,0.053991,1,0,0,-0.005869,0.053991,0.053991
rev_nlo,7004.T,2022-10-11,0.324832,high,Q1,0.013447,0.014670,-0.026895,0.117299,0,0,0,0.117299,0.117299,0.117299
div_gap,7004.T,2023-05-24,0.109077,low,Q1,-0.015294,0.002353,-0.025882,0.106459,1,0,0,-0.024706,0.106459,0.106459
div_gap,7004.T,2023-09-19,0.199083,mid,Q3,-0.034368,-0.012195,-0.041020,-0.092742,1,1,1,-0.033259,-0.033259,-0.033259
rev_nlo,7004.T,2023-07-20,0.373142,mid,Q2,0.005501,0.012101,-0.006601,-0.075437,0,0,0,-0.075437,-0.075437,-0.075437
rev_nlo,7004.T,2023-10-12,0.598067,high,Q3,-0.041667,-0.021429,-0.048810,0.060714,1,1,1,-0.059524,-0.059524,-0.059524
rev_nlo,7004.T,2023-11-07,0.400700,mid,Q3,-0.012836,0.010502,-0.024504,0.106184,1,0,0,-0.011669,0.106184,0.106184
div_gap,7004.T,2024-09-05,0.256148,high,Q3,-0.034375,-0.008333,-0.053125,0.143750,1,1,1,-0.010417,-0.010417,-0.010417
rev_nlo,7004.T,2024-04-26,0.416022,high,Q2,0.014815,0.025514,-0.003292,-0.143210,0,0,0,-0.143210,-0.143210,-0.143210
rev_nlo,7004.T,2024-08-13,0.640108,high,Q4,0.001088,0.053319,-0.006529,0.068553,0,0,0,0.068553,0.068553,0.068553
rev_nlo,7004.T,2024-09-17,0.327433,high,Q1,0.011567,0.034700,0.004206,-0.001052,0,0,0,-0.001052,-0.001052,-0.001052
div_gap,7004.T,2026-01-07,0.128152,mid,Q1,0.054822,0.057868,0.003046,0.117183,0,0,0,0.117183,0.117183,0.117183
div_gap,7004.T,2026-02-06,0.355520,mid,Q4,-0.021583,0.017986,-0.026079,-0.058732,1,1,0,-0.017986,-0.017986,-0.058732
rev_nlo,7004.T,2025-11-27,0.714938,low,Q4,-0.022200,0.021191,-0.025227,0.019172,1,1,0,-0.031282,-0.031282,0.019172
div_gap,7011.T,2022-04-12,0.132659,low,Q1,0.056618,0.070098,0.026961,0.170650,0,0,0,0.170650,0.170650,0.170650
div_gap,7011.T,2022-05-12,0.239678,mid,Q3,0.081895,0.082780,0.020806,0.162861,0,0,0,0.162861,0.162861,0.162861
div_gap,7011.T,2022-06-06,0.128403,low,Q1,0.024860,0.060187,0.013084,-0.132171,0,0,0,-0.132171,-0.132171,-0.132171
div_gap,7011.T,2022-11-04,0.286898,mid,Q4,0.006694,0.010041,-0.019152,-0.079212,0,0,0,-0.079212,-0.079212,-0.079212
rev_nlo,7011.T,2022-06-27,0.690065,mid,Q4,0.015960,0.051449,-0.007980,0.100168,0,0,0,0.100168,0.100168,0.100168
rev_nlo,7011.T,2022-09-14,0.534128,low,Q3,-0.012741,0.008301,-0.027606,-0.011864,1,0,0,-0.022973,-0.011864,-0.011864
rev_nlo,7011.T,2022-10-11,0.344486,high,Q1,0.014432,0.019661,-0.022380,0.122066,0,0,0,0.122066,0.122066,0.122066
rev_nlo,7011.T,2023-01-12,0.433725,mid,Q3,-0.000202,0.004451,-0.025490,-0.032167,0,0,0,-0.032167,-0.032167,-0.032167
div_gap,7011.T,2023-09-28,0.258758,low,Q3,-0.128169,-0.011385,-0.128521,-0.036855,1,1,1,-0.113380,-0.113380,-0.113380
rev_nlo,7011.T,2023-07-20,0.508997,high,Q3,0.010687,0.018168,0.001221,0.105808,0,0,0,0.105808,0.105808,0.105808
rev_nlo,7011.T,2023-10-12,0.654771,high,Q4,-0.021203,0.010422,-0.040489,-0.061212,1,1,0,-0.041567,-0.041567,-0.061212
rev_nlo,7011.T,2023-11-07,0.595407,high,Q3,-0.021459,0.001312,-0.060920,0.052813,1,1,0,-0.012518,-0.012518,0.052813
div_gap,7011.T,2024-06-27,0.087782,mid,Q1,0.113558,0.113558,-0.021167,0.188543,0,0,0,0.188543,0.188543,0.188543
div_gap,7011.T,2025-01-08,0.068052,mid,Q1,-0.068749,-0.014379,-0.077735,0.040216,1,1,1,-0.056392,-0.056392,-0.056392
rev_nlo,7011.T,2024-08-13,0.734487,high,Q4,0.014328,0.080833,0.002703,0.201777,0,0,0,0.201777,0.201777,0.201777
rev_nlo,7011.T,2024-09-17,0.728427,high,Q4,0.069736,0.083468,-0.022617,0.262156,0,0,0,0.262156,0.262156,0.262156
div_gap,7011.T,2025-05-15,0.159316,low,Q2,0.082852,0.090253,0.007401,0.183237,0,0,0,0.183237,0.183237,0.183237
div_gap,7011.T,2025-09-29,0.114283,mid,Q1,-0.044536,-0.010098,-0.055412,0.149192,1,1,1,0.100466,0.100466,0.100466
div_gap,7011.T,2026-02-04,0.240356,mid,Q3,0.063958,0.073333,-0.045625,-0.000713,0,0,0,-0.000713,-0.000713,-0.000713
div_gap,7011.T,2026-02-06,0.155498,mid,Q2,-0.005535,0.018383,-0.025499,-0.052467,0,0,0,-0.052467,-0.052467,-0.052467
div_gap,7011.T,2026-02-20,0.111482,mid,Q1,-0.007129,-0.006337,-0.087723,-0.104980,0,0,0,-0.104980,-0.104980,-0.104980
div_gap,7011.T,2026-03-02,0.577627,mid,Q4,-0.074995,-0.039440,-0.125316,-0.101004,1,1,1,-0.125704,-0.125704,-0.125704
rev_nlo,7011.T,2025-11-27,0.714938,high,Q4,-0.008421,0.007145,-0.023475,0.181431,0,0,0,0.181431,0.181431,0.181431
div_gap,7012.T,2022-06-06,0.264776,low,Q3,-0.002373,0.052542,-0.035932,-0.180571,0,0,0,-0.180571,-0.180571,-0.180571
div_gap,7012.T,2022-11-30,0.115193,low,Q1,-0.000343,0.004793,-0.035947,0.013009,0,0,0,0.013009,0.013009,0.013009
div_gap,7012.T,2022-12-15,0.166016,low,Q2,-0.048287,0.015576,-0.063863,-0.122468,1,1,1,-0.042056,-0.042056,-0.042056
div_gap,7012.T,2022-12-28,0.126720,mid,Q1,-0.066348,-0.001595,-0.072727,-0.039873,1,1,1,-0.059968,-0.059968,-0.059968
rev_nlo,7012.T,2022-06-27,0.666452,mid,Q4,-0.019691,0.036293,-0.028185,0.021236,1,0,0,-0.015058,0.021236,0.021236
rev_nlo,7012.T,2022-10-11,0.592797,high,Q3,0.025641,0.030421,-0.009561,0.243685,0,0,0,0.243685,0.243685,0.243685
div_gap,7012.T,2023-05-24,0.216547,mid,Q3,0.038279,0.084011,0.019648,0.098537,0,0,0,0.098537,0.098537,0.098537
div_gap,7012.T,2023-10-20,0.148412,high,Q2,-0.027265,0.006157,-0.053943,-0.101730,1,1,0,-0.015831,-0.015831,-0.101730
div_gap,7012.T,2024-02-14,0.317289,low,Q4,0.056522,0.058424,0.012500,0.066225,0,0,0,0.066225,0.066225,0.066225
rev_nlo,7012.T,2023-07-20,0.607199,high,Q3,-0.003340,0.020874,-0.015864,0.114675,0,0,0,0.114675,0.114675,0.114675
rev_nlo,7012.T,2023-10-12,0.672646,high,Q4,-0.044959,0.006812,-0.053406,-0.181661,1,1,1,-0.059945,-0.059945,-0.059945
rev_nlo,7012.T,2023-11-07,0.700200,high,Q4,-0.054932,-0.050043,-0.097498,-0.164432,1,1,1,-0.044866,-0.044866,-0.044866
rev_nlo,7012.T,2024-08-13,0.777759,mid,Q4,0.106459,0.174388,0.007572,0.405130,0,0,0,0.405130,0.405130,0.405130
rev_nlo,7012.T,2024-09-17,0.728427,high,Q4,0.102574,0.107327,-0.005743,0.359112,0,0,0,0.359112,0.359112,0.359112
div_gap,7012.T,2025-06-02,0.111959,low,Q1,0.034732,0.062711,0.000000,0.052098,0,0,0,0.052098,0.052098,0.052098
div_gap,7012.T,2025-09-03,0.072181,mid,Q1,0.044939,0.081165,0.011120,0.200113,0,0,0,0.200113,0.200113,0.200113
div_gap,7012.T,2025-09-29,0.127040,low,Q1,-0.046721,-0.006941,-0.046721,0.122237,1,1,1,0.035947,0.035947,0.035947
div_gap,7012.T,2026-02-04,0.281862,mid,Q3,0.296625,0.296625,-0.035524,0.323052,0,0,0,0.323052,0.323052,0.323052
div_gap,7012.T,2026-03-02,0.498334,high,Q4,-0.129694,-0.086551,-0.180559,-0.138114,1,1,1,-0.190413,-0.190413,-0.190413
div_gap,7012.T,2026-03-03,0.281995,high,Q4,-0.060180,0.026946,-0.102994,-0.050903,1,1,1,-0.043413,-0.043413,-0.043413
rev_nlo,7012.T,2025-11-27,0.714938,mid,Q4,0.019124,0.035229,-0.017212,0.301393,0,0,0,0.301393,0.301393,0.301393
div_gap,7013.T,2022-05-12,0.248298,mid,Q3,0.070661,0.072197,-0.013825,0.166038,0,0,0,0.166038,0.166038,0.166038
div_gap,7013.T,2022-06-06,0.097996,low,Q1,0.041405,0.080301,0.026349,-0.127980,0,0,0,-0.127980,-0.127980,-0.127980
div_gap,7013.T,2022-11-04,0.526870,high,Q4,0.034934,0.043668,-0.020378,0.126491,0,0,0,0.126491,0.126491,0.126491
div_gap,7013.T,2022-11-30,0.249700,low,Q3,0.008076,0.014805,-0.025572,0.108217,0,0,0,0.108217,0.108217,0.108217
div_gap,7013.T,2022-12-02,0.259900,low,Q3,0.027322,0.030055,0.004098,0.109843,0,0,0,0.109843,0.109843,0.109843
div_gap,7013.T,2022-12-12,0.094390,low,Q1,0.019231,0.058974,-0.002564,-0.064102,0,0,0,-0.064102,-0.064102,-0.064102
div_gap,7013.T,2022-12-28,0.118732,mid,Q1,-0.079692,-0.000000,-0.080977,-0.100257,1,1,1,-0.074550,-0.074550,-0.074550
rev_nlo,7013.T,2022-06-27,0.622687,mid,Q4,-0.013513,0.050000,-0.029729,-0.021621,1,0,0,-0.004054,-0.021621,-0.021621
rev_nlo,7013.T,2022-09-14,0.629619,low,Q4,-0.062928,-0.028728,-0.069768,-0.119415,1,1,1,-0.071135,-0.071135,-0.071135
rev_nlo,7013.T,2022-10-11,0.675596,high,Q4,0.014540,0.017771,-0.030695,0.226073,0,0,0,0.226073,0.226073,0.226073
rev_nlo,7013.T,2023-01-12,0.401200,high,Q2,0.018817,0.018817,-0.047043,-0.096774,0,0,0,-0.096774,-0.096774,-0.096774
div_gap,7013.T,2023-08-10,0.079179,low,Q1,-0.032942,0.005443,-0.050415,-0.106324,1,1,1,-0.043254,-0.043254,-0.043254
div_gap,7013.T,2023-08-25,0.404295,mid,Q4,0.038913,0.046638,0.009156,-0.198592,0,0,0,-0.198592,-0.198592,-0.198592
div_gap,7013.T,2023-09-19,0.146031,low,Q2,-0.016119,-0.013019,-0.052697,-0.091171,1,0,0,-0.014259,-0.091171,-0.091171
div_gap,7013.T,2023-09-28,0.260444,low,Q3,-0.090110,0.004082,-0.094976,-0.092936,1,1,1,-0.076923,-0.076923,-0.076923
rev_nlo,7013.T,2023-07-20,0.558620,high,Q3,-0.052459,0.025410,-0.055191,-0.142340,1,1,1,-0.063661,-0.063661,-0.063661
rev_nlo,7013.T,2023-10-12,0.392094,mid,Q2,-0.036388,-0.004962,-0.045981,-0.117102,1,1,1,-0.048958,-0.048958,-0.048958
rev_nlo,7013.T,2023-11-07,0.476806,high,Q2,-0.013471,-0.004723,-0.039538,-0.019944,1,0,0,-0.006298,-0.019944,-0.019944
div_gap,7013.T,2025-03-04,0.180029,mid,Q2,-0.029745,0.132200,-0.035411,0.066779,1,1,0,-0.058074,-0.058074,0.066779
rev_nlo,7013.T,2024-08-13,0.673159,high,Q4,0.083176,0.119174,0.006252,0.280850,0,0,0,0.280850,0.280850,0.280850
rev_nlo,7013.T,2024-09-17,0.437885,high,Q2,0.073333,0.074348,-0.019855,0.217708,0,0,0,0.217708,0.217708,0.217708
div_gap,7013.T,2025-05-22,0.237550,low,Q3,0.011195,0.065005,-0.007584,0.154140,0,0,0,0.154140,0.154140,0.154140
div_gap,7013.T,2025-09-29,0.260719,low,Q3,-0.047200,0.004683,-0.062371,0.113882,1,1,1,0.083911,0.083911,0.083911
div_gap,7013.T,2025-12-05,0.271409,high,Q3,-0.050360,0.007194,-0.060661,0.128915,1,1,1,-0.051668,-0.051668,-0.051668
div_gap,7013.T,2026-02-04,0.297095,low,Q3,0.184211,0.236316,-0.032105,0.180768,0,0,0,0.180768,0.180768,0.180768
div_gap,7013.T,2026-02-06,0.191913,mid,Q3,-0.014434,0.111690,-0.024846,-0.162545,1,0,0,0.002130,-0.162545,-0.162545
div_gap,7013.T,2026-02-20,0.280188,mid,Q3,-0.033468,-0.026730,-0.120395,-0.233410,1,1,1,-0.024708,-0.024708,-0.024708
div_gap,7013.T,2026-03-02,0.336535,mid,Q4,-0.152222,-0.090000,-0.169778,-0.262735,1,1,1,-0.198889,-0.198889,-0.198889
div_gap,7013.T,2026-03-03,0.219563,mid,Q3,-0.061781,0.024262,-0.106553,-0.277576,1,1,1,-0.051776,-0.051776,-0.051776
rev_nlo,7013.T,2025-11-27,0.714938,high,Q4,0.051830,0.063429,-0.026459,0.197676,0,0,0,0.197676,0.197676,0.197676
div_gap,7186.T,2022-04-12,0.258163,low,Q3,0.021739,0.028261,-0.010870,0.021739,0,0,0,0.021739,0.021739,0.021739
div_gap,7186.T,2022-05-12,0.393234,low,Q4,-0.039648,0.002203,-0.046255,-0.006608,1,1,1,-0.063877,-0.063877,-0.063877
div_gap,7186.T,2022-06-29,0.185428,low,Q2,-0.002150,0.017204,-0.015054,-0.045161,0,0,0,-0.045161,-0.045161,-0.045161
div_gap,7186.T,2022-10-11,0.222623,low,Q3,-0.002193,0.019737,-0.019737,0.060321,0,0,0,0.060321,0.060321,0.060321
div_gap,7186.T,2022-10-17,0.245344,mid,Q3,0.004357,0.019608,-0.006536,0.078578,0,0,0,0.078578,0.078578,0.078578
div_gap,7186.T,2023-01-04,0.226070,mid,Q3,-0.018018,0.016216,-0.028829,0.046847,1,0,0,-0.021622,0.046847,0.046847
rev_nlo,7186.T,2023-01-12,0.773273,mid,Q4,0.012411,0.079787,-0.031915,-0.047872,0,0,0,-0.047872,-0.047872,-0.047872
div_gap,7186.T,2023-05-24,0.170341,low,Q2,-0.010929,0.001822,-0.016393,0.088195,1,0,0,-0.016393,0.088195,0.088195
div_gap,7186.T,2023-07-04,0.133696,low,Q2,0.013977,0.029163,-0.006730,0.065944,0,0,0,0.065944,0.065944,0.065944
div_gap,7186.T,2023-07-28,0.334459,low,Q4,-0.036905,0.005294,-0.039396,0.067511,1,1,1,-0.034569,-0.034569,-0.034569
div_gap,7186.T,2023-08-03,0.249386,low,Q3,-0.007742,0.025323,-0.015484,0.069929,0,0,0,0.069929,0.069929,0.069929
div_gap,7186.T,2023-12-05,0.108208,low,Q1,-0.003199,0.009736,-0.026426,-0.106976,0,0,0,-0.106976,-0.106976,-0.106976
div_gap,7186.T,2024-01-04,0.122545,low,Q1,0.009305,0.030317,-0.023863,0.155654,0,0,0,0.155654,0.155654,0.155654
div_gap,7186.T,2024-03-06,0.130252,low,Q1,-0.020779,0.028571,-0.041039,0.100545,1,1,0,-0.007792,-0.007792,0.100545
div_gap,7186.T,2024-03-12,0.261080,mid,Q3,-0.009293,0.003403,-0.030497,0.101335,0,0,0,0.101335,0.101335,0.101335
rev_nlo,7186.T,2023-07-20,0.349665,low,Q2,-0.009722,-0.005699,-0.023969,0.093511,0,0,0,0.093511,0.093511,0.093511
rev_nlo,7186.T,2023-10-12,0.400424,mid,Q3,-0.001265,0.001406,-0.041743,-0.005341,0,0,0,-0.005341,-0.005341,-0.005341
rev_nlo,7186.T,2023-11-07,0.278895,mid,Q1,-0.011938,-0.005532,-0.080070,-0.042073,1,0,0,0.004367,-0.042073,-0.042073
div_gap,7186.T,2024-06-17,0.158552,mid,Q2,0.015411,0.034421,-0.006974,-0.145829,0,0,0,-0.145829,-0.145829,-0.145829
div_gap,7186.T,2024-07-31,0.183746,mid,Q3,-0.265524,-0.051011,-0.290978,-0.077143,0,0,0,-0.077143,-0.077143,-0.077143
div_gap,7186.T,2024-08-01,0.305010,mid,Q4,-0.183618,-0.084506,-0.262064,-0.101223,0,0,0,-0.101223,-0.101223,-0.101223
div_gap,7186.T,2024-11-18,0.156144,mid,Q2,0.015517,0.021379,-0.009080,0.009080,0,0,0,0.009080,0.009080,0.009080
rev_nlo,7186.T,2024-08-13,0.691649,high,Q4,0.046552,0.081158,0.007758,-0.022114,0,0,0,-0.022114,-0.022114,-0.022114
rev_nlo,7186.T,2024-09-17,0.361883,high,Q1,0.021625,0.068091,0.021625,0.155288,0,0,0,0.155288,0.155288,0.155288
div_gap,7186.T,2025-11-14,0.292552,low,Q3,-0.015460,-0.006509,-0.042311,0.087296,1,0,0,-0.026851,0.087296,0.087296
div_gap,7186.T,2025-12-15,0.147632,mid,Q2,-0.008779,-0.004962,-0.029389,0.085949,0,0,0,0.085949,0.085949,0.085949
div_gap,7186.T,2026-02-04,0.341135,high,Q4,0.094972,0.099901,-0.050608,0.061272,0,0,0,0.061272,0.061272,0.061272
rev_nlo,7186.T,2025-11-27,0.464037,low,Q3,-0.028169,0.015694,-0.030986,0.113623,1,1,0,-0.018914,-0.018914,0.113623
rev_nlo,7201.T,2022-06-27,0.445879,mid,Q3,-0.082822,0.028510,-0.088235,-0.034103,1,1,1,-0.064778,-0.064778,-0.064778
rev_nlo,7201.T,2022-10-11,0.680100,high,Q4,0.003947,0.014693,-0.032676,0.006579,0,0,0,0.006579,0.006579,0.006579
rev_nlo,7201.T,2023-01-12,0.546369,high,Q3,0.031517,0.042417,-0.028436,0.100638,0,0,0,0.100638,0.100638,0.100638
div_gap,7201.T,2023-07-04,0.139122,mid,Q2,-0.059783,0.001616,-0.064469,-0.082952,1,1,1,-0.051220,-0.051220,-0.051220
div_gap,7201.T,2023-08-10,0.106771,mid,Q1,-0.053291,-0.004976,-0.076084,0.020907,1,1,1,-0.068700,-0.068700,-0.068700
div_gap,7201.T,2023-09-28,0.379539,mid,Q4,-0.135665,-0.009074,-0.142397,-0.141322,0,0,0,-0.141322,-0.141322,-0.141322
div_gap,7201.T,2024-01-04,0.175425,high,Q3,0.022695,0.036946,-0.011084,0.026742,0,0,0,0.026742,0.026742,0.026742
rev_nlo,7201.T,2023-07-20,0.397607,mid,Q2,0.082043,0.095552,0.010214,0.150199,0,0,0,0.150199,0.150199,0.150199
rev_nlo,7201.T,2023-10-12,0.584953,mid,Q4,0.001908,0.015421,-0.027186,-0.096184,0,0,0,-0.096184,-0.096184,-0.096184
rev_nlo,7201.T,2023-11-07,0.636255,high,Q4,-0.065920,0.027520,-0.065920,-0.088320,1,1,1,-0.054240,-0.054240,-0.054240
div_gap,7201.T,2024-04-18,0.080635,mid,Q1,-0.024215,-0.018249,-0.058958,-0.046850,1,1,0,-0.034392,-0.034392,-0.046850
div_gap,7201.T,2024-12-19,0.715733,low,Q4,0.164981,0.173297,-0.062711,0.163649,0,0,0,0.163649,0.163649,0.163649
rev_nlo,7201.T,2024-04-26,0.371544,high,Q1,0.038496,0.043868,0.022023,-0.021128,0,0,0,-0.021128,-0.021128,-0.021128
rev_nlo,7201.T,2024-08-13,0.784460,high,Q4,0.031147,0.070788,0.006843,-0.064889,0,0,0,-0.064889,-0.064889,-0.064889
rev_nlo,7201.T,2024-09-17,0.343567,high,Q1,0.048324,0.070148,0.040010,0.115355,0,0,0,0.115355,0.115355,0.115355
rev_nlo,7201.T,2024-10-09,0.373570,high,Q1,-0.019980,0.008492,-0.024725,-0.082418,1,0,0,-0.008741,-0.082418,-0.082418
div_gap,7201.T,2025-09-03,0.106338,mid,Q1,0.053408,0.065801,-0.000590,0.105127,0,0,0,0.105127,0.105127,0.105127
div_gap,7201.T,2025-11-07,0.353130,low,Q4,0.045251,0.048324,-0.009218,0.139665,0,0,0,0.139665,0.139665,0.139665
div_gap,7201.T,2026-02-13,0.383859,low,Q4,0.002673,0.037862,-0.018040,-0.155473,0,0,0,-0.155473,-0.155473,-0.155473
div_gap,7202.T,2022-06-29,0.192038,high,Q3,-0.063775,-0.040816,-0.087373,0.103954,1,1,1,-0.079719,-0.079719,-0.079719
div_gap,7202.T,2022-10-03,0.171936,high,Q2,0.007194,0.026978,-0.010192,0.037170,0,0,0,0.037170,0.037170,0.037170
rev_nlo,7202.T,2022-06-27,0.438285,mid,Q3,-0.086984,0.021587,-0.091429,0.069841,1,1,1,-0.076190,-0.076190,-0.076190
rev_nlo,7202.T,2022-09-14,0.581585,low,Q3,-0.010740,0.026003,-0.010740,-0.008154,1,0,0,-0.015828,-0.008154,-0.008154
rev_nlo,7202.T,2022-10-11,0.372225,high,Q1,0.016324,0.034462,-0.007255,0.028416,0,0,0,0.028416,0.028416,0.028416
rev_nlo,7202.T,2023-01-12,0.595213,high,Q3,0.036242,0.050336,-0.019463,0.102014,0,0,0,0.102014,0.102014,0.102014
div_gap,7202.T,2023-11-22,0.083166,mid,Q1,0.000261,0.015902,-0.006257,0.075860,0,0,0,0.075860,0.075860,0.075860
div_gap,7202.T,2024-01-04,0.267682,mid,Q3,0.031926,0.046966,0.013984,0.064410,0,0,0,0.064410,0.064410,0.064410
div_gap,7202.T,2024-02-29,0.127037,low,Q1,-0.015212,0.002574,-0.024105,-0.042108,1,0,0,-0.012872,-0.042108,-0.042108
rev_nlo,7202.T,2023-07-20,0.268721,high,Q1,0.016120,0.035575,0.005559,0.124791,0,0,0,0.124791,0.124791,0.124791
rev_nlo,7202.T,2023-10-12,0.553163,high,Q3,-0.001934,0.014641,-0.012155,0.036188,0,0,0,0.036188,0.036188,0.036188
rev_nlo,7202.T,2023-11-07,0.606535,high,Q3,0.075548,0.080738,-0.025952,0.117647,0,0,0,0.117647,0.117647,0.117647
div_gap,7202.T,2024-08-08,0.632426,high,Q4,0.010922,0.010922,-0.025243,-0.023629,0,0,0,-0.023629,-0.023629,-0.023629
rev_nlo,7202.T,2024-04-26,0.308319,high,Q1,-0.009353,0.013650,-0.022497,0.074823,0,0,0,0.074823,0.074823,0.074823
rev_nlo,7202.T,2024-08-13,0.694756,high,Q4,0.016000,0.039030,-0.011879,-0.027541,0,0,0,-0.027541,-0.027541,-0.027541
rev_nlo,7202.T,2024-09-17,0.487076,high,Q3,0.006458,0.032787,-0.000994,0.008064,0,0,0,0.008064,0.008064,0.008064
rev_nlo,7202.T,2024-10-09,0.282959,high,Q1,-0.016052,-0.004264,-0.030349,0.045398,1,0,0,-0.011287,0.045398,0.045398
div_gap,7202.T,2025-09-29,0.156574,mid,Q2,-0.014058,-0.004775,-0.033156,0.069415,1,0,0,0.026525,0.069415,0.069415
div_gap,7202.T,2025-12-18,0.241286,low,Q3,0.011296,0.037174,-0.001438,0.117028,0,0,0,0.117028,0.117028,0.117028
div_gap,7202.T,2026-02-04,0.185207,mid,Q3,0.016605,0.043911,-0.017343,-0.098609,0,0,0,-0.098609,-0.098609,-0.098609
rev_nlo,7202.T,2025-11-27,0.714938,low,Q4,0.004666,0.017815,0.001272,0.040297,0,0,0,0.040297,0.040297,0.040297
rev_nlo,7203.T,2022-06-27,0.403848,high,Q2,-0.033435,0.013795,-0.038579,-0.013795,1,1,1,-0.020809,-0.020809,-0.020809
rev_nlo,7203.T,2022-09-14,0.455384,high,Q2,-0.018646,0.015211,-0.018646,-0.059896,1,0,0,-0.023552,-0.059896,-0.059896
rev_nlo,7203.T,2022-10-11,0.341367,high,Q1,0.016260,0.026423,0.006097,-0.007114,0,0,0,-0.007114,-0.007114,-0.007114
rev_nlo,7203.T,2023-01-12,0.486636,high,Q3,0.044298,0.047853,-0.018868,0.019415,0,0,0,0.019415,0.019415,0.019415
